date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:55:33	14982/14982	---M--	200	added ('OK')	image/png	etag:%225880d83a5574870451d1a41ab82fbde4%22	https://res.cloudinary.com/practicaldev/image/fetch/s--xHM_iHg6--/c_limit%2Cf_auto%2Cfl_progressive%2Cq_auto%2Cw_880/https://dev-to-uploads.s3.amazonaws.com/uploads/articles/hjc9ofghcbmsj3wjahsg.png	D:/Projects/Personal/vinayaroratech/vinayaroratech/res.cloudinary.com/practicaldev/image/fetch/s--xHM_iHg6--/c_limit,f_auto,fl_progressive,q_auto,w_880/https_/dev-to-uploads.s3.amazonaws.com/uploads/articles/hjc9ofghcbmsj3wjahsg.106.del	(from https://vinayaroratech.com/dotnet/aws-cognito-client-credentials-flow-net-6/)
13:55:33	24849/24849	---MC-	200	added ('OK')	application/json	date:Thu,%2026%20Jan%202023%2008:25:34%20GMT	https://vinayaroratech.com/wp-json/wp/v2/posts/912	D:/Projects/Personal/vinayaroratech/vinayaroratech/vinayaroratech.com/wp-json/wp/v2/posts/912.json	(from https://vinayaroratech.com/dotnet-core/working-with-aws-s3-using-asp-net-core-upload-download-delete-files/)
13:55:34	2613/2613	---MC-	200	added ('OK')	application/json	date:Thu,%2026%20Jan%202023%2008:25:35%20GMT	https://vinayaroratech.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fvinayaroratech.com%2Fdotnet-core%2Fworking-with-aws-s3-using-asp-net-core-upload-download-delete-files%2F	D:/Projects/Personal/vinayaroratech/vinayaroratech/vinayaroratech.com/wp-json/oembed/1.0/embedac1b.json	(from https://vinayaroratech.com/dotnet-core/working-with-aws-s3-using-asp-net-core-upload-download-delete-files/)
13:55:34	8106/8106	---M--	200	added ('OK')	image/png	etag:%22db279b337295f4031cd3745ce21a12bb%22	https://res.cloudinary.com/practicaldev/image/fetch/s--laaOqwFI--/c_limit%2Cf_auto%2Cfl_progressive%2Cq_auto%2Cw_880/https://dev-to-uploads.s3.amazonaws.com/uploads/articles/cbebxmgccvb2xuuf3x93.png	D:/Projects/Personal/vinayaroratech/vinayaroratech/res.cloudinary.com/practicaldev/image/fetch/s--laaOqwFI--/c_limit,f_auto,fl_progressive,q_auto,w_880/https_/dev-to-uploads.s3.amazonaws.com/uploads/articles/cbebxmgccvb2xuuf3x93.107.del	(from https://vinayaroratech.com/dotnet/aws-cognito-client-credentials-flow-net-6/)
13:55:34	14281/14281	---M--	200	added ('OK')	image/png	etag:%227ccadd68ef8e03543768edb6ffe9086a%22	https://res.cloudinary.com/practicaldev/image/fetch/s--6HA2oIFj--/c_limit%2Cf_auto%2Cfl_progressive%2Cq_auto%2Cw_880/https://dev-to-uploads.s3.amazonaws.com/uploads/articles/cm262okes8xeqf6fyt1a.png	D:/Projects/Personal/vinayaroratech/vinayaroratech/res.cloudinary.com/practicaldev/image/fetch/s--6HA2oIFj--/c_limit,f_auto,fl_progressive,q_auto,w_880/https_/dev-to-uploads.s3.amazonaws.com/uploads/articles/cm262okes8xeqf6fyt1a.108.del	(from https://vinayaroratech.com/dotnet/aws-cognito-client-credentials-flow-net-6/)
13:55:34	2706/2706	---M-Z	200	added ('OK')	text/xml	date:Thu,%2026%20Jan%202023%2008:25:35%20GMT	https://vinayaroratech.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fvinayaroratech.com%2Fdotnet-core%2Fworking-with-aws-s3-using-asp-net-core-upload-download-delete-files%2F&format=xml	D:/Projects/Personal/vinayaroratech/vinayaroratech/vinayaroratech.com/wp-json/oembed/1.0/embed9cbf	(from https://vinayaroratech.com/dotnet-core/working-with-aws-s3-using-asp-net-core-upload-download-delete-files/)
13:55:34	27894/27894	---M--	200	added ('OK')	image/png	etag:%227e4b91702ff3cd10dd9bc798aeb5415c%22	https://res.cloudinary.com/practicaldev/image/fetch/s--K50Jcyqf--/c_limit%2Cf_auto%2Cfl_progressive%2Cq_auto%2Cw_880/https://dev-to-uploads.s3.amazonaws.com/uploads/articles/0ciz4i96b5gtds9ezbsu.png	D:/Projects/Personal/vinayaroratech/vinayaroratech/res.cloudinary.com/practicaldev/image/fetch/s--K50Jcyqf--/c_limit,f_auto,fl_progressive,q_auto,w_880/https_/dev-to-uploads.s3.amazonaws.com/uploads/articles/0ciz4i96b5gtds9ezbsu.109.del	(from https://vinayaroratech.com/dotnet/aws-cognito-client-credentials-flow-net-6/)
13:55:35	14492/14492	---M--	200	added ('OK')	image/png	etag:%22c15bf7134dc18cd2fcf07ca9bcec2f43%22	https://res.cloudinary.com/practicaldev/image/fetch/s--q1JZ2Gvi--/c_limit%2Cf_auto%2Cfl_progressive%2Cq_auto%2Cw_880/https://dev-to-uploads.s3.amazonaws.com/uploads/articles/pflduqxem8e33ntijvvt.png	D:/Projects/Personal/vinayaroratech/vinayaroratech/res.cloudinary.com/practicaldev/image/fetch/s--q1JZ2Gvi--/c_limit,f_auto,fl_progressive,q_auto,w_880/https_/dev-to-uploads.s3.amazonaws.com/uploads/articles/pflduqxem8e33ntijvvt.10a.del	(from https://vinayaroratech.com/dotnet/aws-cognito-client-credentials-flow-net-6/)
13:55:35	21934/21934	---M--	200	added ('OK')	image/png	etag:%22dab98ce4a886dc583dcbed70cbf0b86d%22	https://res.cloudinary.com/practicaldev/image/fetch/s--g7THxwAz--/c_limit%2Cf_auto%2Cfl_progressive%2Cq_auto%2Cw_880/https://dev-to-uploads.s3.amazonaws.com/uploads/articles/zlxb3ddb5ojwt4h4v1sv.png	D:/Projects/Personal/vinayaroratech/vinayaroratech/res.cloudinary.com/practicaldev/image/fetch/s--g7THxwAz--/c_limit,f_auto,fl_progressive,q_auto,w_880/https_/dev-to-uploads.s3.amazonaws.com/uploads/articles/zlxb3ddb5ojwt4h4v1sv.10b.del	(from https://vinayaroratech.com/dotnet/aws-cognito-client-credentials-flow-net-6/)
13:55:35	98373/98373	---M--	200	added ('OK')	image/png	etag:%2216a0e12-18045-5ec53418883dd%22	https://vinayaroratech.com/wp-content/uploads/2022/10/image-1024x567.png	D:/Projects/Personal/vinayaroratech/vinayaroratech/vinayaroratech.com/wp-content/uploads/2022/10/image-1024x567.png	(from https://vinayaroratech.com/dotnet-core/working-with-aws-s3-using-asp-net-core-upload-download-delete-files/)
13:55:36	879/879	---M-Z	200	added ('OK')	application/rss+xml	etag:%2225cf6bd9eaea8c4726dd101e846ba15b-gzip%22	https://vinayaroratech.com/dotnet/how-to/how-to-reverse-proxy-using-nginx/feed/	D:/Projects/Personal/vinayaroratech/vinayaroratech/vinayaroratech.com/dotnet/how-to/how-to-reverse-proxy-using-nginx/feed/index.html	(from https://vinayaroratech.com/dotnet/how-to/how-to-reverse-proxy-using-nginx/)
13:55:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2026%20Jan%202023%2008:25:37%20GMT	https://vinayaroratech.com/?p=164	D:/Projects/Personal/vinayaroratech/vinayaroratech/vinayaroratech.com/index7760.html	(from https://vinayaroratech.com/dotnet/how-to/how-to-reverse-proxy-using-nginx/)
13:55:36	137024/137024	---MCZ	200	added ('OK')	image/png	etag:%22624334ae-21740-gzip%22	https://codewithmukesh.com/wp-content/uploads/2022/03/image-27-1024x630.png	D:/Projects/Personal/vinayaroratech/vinayaroratech/codewithmukesh.com/wp-content/uploads/2022/03/image-27-1024x630.png	(from https://vinayaroratech.com/dotnet-core/working-with-aws-s3-using-asp-net-core-upload-download-delete-files/)
13:55:37	992/992	---M-Z	200	added ('OK')	application/rss+xml	etag:%227ca1d8030660599712d9ab8f735447a8-gzip%22	https://vinayaroratech.com/dotnet-core/working-with-aws-s3-using-asp-net-core-upload-download-delete-files/feed/	D:/Projects/Personal/vinayaroratech/vinayaroratech/vinayaroratech.com/dotnet-core/working-with-aws-s3-using-asp-net-core-upload-download-delete-files/feed/index.html	(from https://vinayaroratech.com/dotnet-core/working-with-aws-s3-using-asp-net-core-upload-download-delete-files/)
13:55:37	163291/163291	---M--	200	added ('OK')	image/png	etag:%2216a0e18-27ddb-5ec53473667d9%22	https://vinayaroratech.com/wp-content/uploads/2022/10/image-1-1024x561.png	D:/Projects/Personal/vinayaroratech/vinayaroratech/vinayaroratech.com/wp-content/uploads/2022/10/image-1-1024x561.png	(from https://vinayaroratech.com/dotnet-core/working-with-aws-s3-using-asp-net-core-upload-download-delete-files/)
13:55:37	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2026%20Jan%202023%2008:25:38%20GMT	https://vinayaroratech.com/?p=912	D:/Projects/Personal/vinayaroratech/vinayaroratech/vinayaroratech.com/index94f9.html	(from https://vinayaroratech.com/dotnet-core/working-with-aws-s3-using-asp-net-core-upload-download-delete-files/)
13:55:37	164253/164253	---MCZ	200	added ('OK')	image/png	etag:%226243350f-2819d-gzip%22	https://codewithmukesh.com/wp-content/uploads/2022/03/image-30-1024x832.png	D:/Projects/Personal/vinayaroratech/vinayaroratech/codewithmukesh.com/wp-content/uploads/2022/03/image-30-1024x832.png	(from https://vinayaroratech.com/dotnet-core/working-with-aws-s3-using-asp-net-core-upload-download-delete-files/)
13:55:37	84308/84308	---M--	200	added ('OK')	image/png	etag:%2216a0e1e-14954-5ec534a748646%22	https://vinayaroratech.com/wp-content/uploads/2022/10/image-2-1024x506.png	D:/Projects/Personal/vinayaroratech/vinayaroratech/vinayaroratech.com/wp-content/uploads/2022/10/image-2-1024x506.png	(from https://vinayaroratech.com/dotnet-core/working-with-aws-s3-using-asp-net-core-upload-download-delete-files/)
13:55:38	37681/37681	---MCZ	200	added ('OK')	image/png	etag:%226247fcd1-9331-gzip%22	https://codewithmukesh.com/wp-content/uploads/2022/04/image-1.png	D:/Projects/Personal/vinayaroratech/vinayaroratech/codewithmukesh.com/wp-content/uploads/2022/04/image-1.png	(from https://vinayaroratech.com/dotnet-core/working-with-aws-s3-using-asp-net-core-upload-download-delete-files/)
13:55:38	92611/92611	---MCZ	200	added ('OK')	image/png	etag:%22624355ae-169c3-gzip%22	https://codewithmukesh.com/wp-content/uploads/2022/03/image-42.png	D:/Projects/Personal/vinayaroratech/vinayaroratech/codewithmukesh.com/wp-content/uploads/2022/03/image-42.png	(from https://vinayaroratech.com/dotnet-core/working-with-aws-s3-using-asp-net-core-upload-download-delete-files/)
13:55:39	145521/145521	---MCZ	200	added ('OK')	image/png	etag:%2262433633-23871-gzip%22	https://codewithmukesh.com/wp-content/uploads/2022/03/image-35.png	D:/Projects/Personal/vinayaroratech/vinayaroratech/codewithmukesh.com/wp-content/uploads/2022/03/image-35.png	(from https://vinayaroratech.com/dotnet-core/working-with-aws-s3-using-asp-net-core-upload-download-delete-files/)
13:55:39	44853/44853	---MCZ	200	added ('OK')	image/png	etag:%2262433641-af35-gzip%22	https://codewithmukesh.com/wp-content/uploads/2022/03/image-36.png	D:/Projects/Personal/vinayaroratech/vinayaroratech/codewithmukesh.com/wp-content/uploads/2022/03/image-36.png	(from https://vinayaroratech.com/dotnet-core/working-with-aws-s3-using-asp-net-core-upload-download-delete-files/)
13:55:40	43891/43891	---MCZ	200	added ('OK')	image/png	etag:%22624355e3-ab73-gzip%22	https://codewithmukesh.com/wp-content/uploads/2022/03/image-43-1024x248.png	D:/Projects/Personal/vinayaroratech/vinayaroratech/codewithmukesh.com/wp-content/uploads/2022/03/image-43-1024x248.png	(from https://vinayaroratech.com/dotnet-core/working-with-aws-s3-using-asp-net-core-upload-download-delete-files/)
13:55:40	93867/93867	---MCZ	200	added ('OK')	image/png	etag:%22624800af-16eab-gzip%22	https://codewithmukesh.com/wp-content/uploads/2022/04/image-2.png	D:/Projects/Personal/vinayaroratech/vinayaroratech/codewithmukesh.com/wp-content/uploads/2022/04/image-2.png	(from https://vinayaroratech.com/dotnet-core/working-with-aws-s3-using-asp-net-core-upload-download-delete-files/)
13:55:41	80407/80407	---MCZ	200	added ('OK')	image/png	etag:%22624800d5-13a17-gzip%22	https://codewithmukesh.com/wp-content/uploads/2022/04/image-3-1024x412.png	D:/Projects/Personal/vinayaroratech/vinayaroratech/codewithmukesh.com/wp-content/uploads/2022/04/image-3-1024x412.png	(from https://vinayaroratech.com/dotnet-core/working-with-aws-s3-using-asp-net-core-upload-download-delete-files/)
13:55:42	28065/28065	---MCZ	200	added ('OK')	image/png	etag:%2262434345-6da1-gzip%22	https://codewithmukesh.com/wp-content/uploads/2022/03/image-38.png	D:/Projects/Personal/vinayaroratech/vinayaroratech/codewithmukesh.com/wp-content/uploads/2022/03/image-38.png	(from https://vinayaroratech.com/dotnet-core/working-with-aws-s3-using-asp-net-core-upload-download-delete-files/)
13:55:42	18601/18601	---MCZ	200	added ('OK')	image/png	etag:%2262434357-48a9-gzip%22	https://codewithmukesh.com/wp-content/uploads/2022/03/image-39.png	D:/Projects/Personal/vinayaroratech/vinayaroratech/codewithmukesh.com/wp-content/uploads/2022/03/image-39.png	(from https://vinayaroratech.com/dotnet-core/working-with-aws-s3-using-asp-net-core-upload-download-delete-files/)
13:55:43	7223/7223	---MCZ	200	added ('OK')	image/png	etag:%2262480471-1c37-gzip%22	https://codewithmukesh.com/wp-content/uploads/2022/04/image-4.png	D:/Projects/Personal/vinayaroratech/vinayaroratech/codewithmukesh.com/wp-content/uploads/2022/04/image-4.png	(from https://vinayaroratech.com/dotnet-core/working-with-aws-s3-using-asp-net-core-upload-download-delete-files/)
13:55:44	82121/82121	---MCZ	200	added ('OK')	image/png	etag:%2262435654-140c9-gzip%22	https://codewithmukesh.com/wp-content/uploads/2022/03/image-44-1024x572.png	D:/Projects/Personal/vinayaroratech/vinayaroratech/codewithmukesh.com/wp-content/uploads/2022/03/image-44-1024x572.png	(from https://vinayaroratech.com/dotnet-core/working-with-aws-s3-using-asp-net-core-upload-download-delete-files/)
13:55:44	33274/33274	---MCZ	200	added ('OK')	image/png	etag:%22624805ba-81fa-gzip%22	https://codewithmukesh.com/wp-content/uploads/2022/04/image-6.png	D:/Projects/Personal/vinayaroratech/vinayaroratech/codewithmukesh.com/wp-content/uploads/2022/04/image-6.png	(from https://vinayaroratech.com/dotnet-core/working-with-aws-s3-using-asp-net-core-upload-download-delete-files/)
13:55:45	14323/14323	---MCZ	200	added ('OK')	image/png	etag:%226243459c-37f3-gzip%22	https://codewithmukesh.com/wp-content/uploads/2022/03/image-41.png	D:/Projects/Personal/vinayaroratech/vinayaroratech/codewithmukesh.com/wp-content/uploads/2022/03/image-41.png	(from https://vinayaroratech.com/dotnet-core/working-with-aws-s3-using-asp-net-core-upload-download-delete-files/)
13:55:46	28769/28769	---MCZ	200	added ('OK')	image/png	etag:%2262433230-7061-gzip%22	https://codewithmukesh.com/wp-content/uploads/2022/03/image-26.png	D:/Projects/Personal/vinayaroratech/vinayaroratech/codewithmukesh.com/wp-content/uploads/2022/03/image-26.png	(from https://vinayaroratech.com/dotnet-core/working-with-aws-s3-using-asp-net-core-upload-download-delete-files/)
13:55:47	9961/9961	---MC-	200	added ('OK')	application/json	date:Thu,%2026%20Jan%202023%2008:25:48%20GMT	https://vinayaroratech.com/wp-json/wp/v2/posts/910	D:/Projects/Personal/vinayaroratech/vinayaroratech/vinayaroratech.com/wp-json/wp/v2/posts/910.json	(from https://vinayaroratech.com/dotnet/using-stripe-js-elements-with-angular/)
13:55:47	880/880	---M-Z	200	added ('OK')	application/rss+xml	etag:%22e9d4e3fb604d9650b89072ee951e5f69-gzip%22	https://vinayaroratech.com/dotnet/using-stripe-js-elements-with-angular/feed/	D:/Projects/Personal/vinayaroratech/vinayaroratech/vinayaroratech.com/dotnet/using-stripe-js-elements-with-angular/feed/index.html	(from https://vinayaroratech.com/dotnet/using-stripe-js-elements-with-angular/)
13:55:48	2408/2408	---MC-	200	added ('OK')	application/json	date:Thu,%2026%20Jan%202023%2008:25:49%20GMT	https://vinayaroratech.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fvinayaroratech.com%2Fdotnet%2Fusing-stripe-js-elements-with-angular%2F	D:/Projects/Personal/vinayaroratech/vinayaroratech/vinayaroratech.com/wp-json/oembed/1.0/embedaf38.json	(from https://vinayaroratech.com/dotnet/using-stripe-js-elements-with-angular/)
13:55:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2026%20Jan%202023%2008:25:49%20GMT	https://vinayaroratech.com/?p=910	D:/Projects/Personal/vinayaroratech/vinayaroratech/vinayaroratech.com/index0865.html	(from https://vinayaroratech.com/dotnet/using-stripe-js-elements-with-angular/)
13:55:48	2498/2498	---M-Z	200	added ('OK')	text/xml	date:Thu,%2026%20Jan%202023%2008:25:49%20GMT	https://vinayaroratech.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fvinayaroratech.com%2Fdotnet%2Fusing-stripe-js-elements-with-angular%2F&format=xml	D:/Projects/Personal/vinayaroratech/vinayaroratech/vinayaroratech.com/wp-json/oembed/1.0/embed547f	(from https://vinayaroratech.com/dotnet/using-stripe-js-elements-with-angular/)
13:55:48	25831/25831	---MC-	200	added ('OK')	application/json	date:Thu,%2026%20Jan%202023%2008:25:49%20GMT	https://vinayaroratech.com/wp-json/wp/v2/posts/906	D:/Projects/Personal/vinayaroratech/vinayaroratech/vinayaroratech.com/wp-json/wp/v2/posts/906.json	(from https://vinayaroratech.com/dotnet/hosting-net-6-web-api-with-aws-lambda-truly-server-less-rest-apis/)
13:55:48	969/969	---M-Z	200	added ('OK')	application/rss+xml	etag:%222aede7b4c02b75e5c864873af2db2af9-gzip%22	https://vinayaroratech.com/dotnet/hosting-net-6-web-api-with-aws-lambda-truly-server-less-rest-apis/feed/	D:/Projects/Personal/vinayaroratech/vinayaroratech/vinayaroratech.com/dotnet/hosting-net-6-web-api-with-aws-lambda-truly-server-less-rest-apis/feed/index.html	(from https://vinayaroratech.com/dotnet/hosting-net-6-web-api-with-aws-lambda-truly-server-less-rest-apis/)
13:55:49	2572/2572	---MC-	200	added ('OK')	application/json	date:Thu,%2026%20Jan%202023%2008:25:50%20GMT	https://vinayaroratech.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fvinayaroratech.com%2Fdotnet%2Fhosting-net-6-web-api-with-aws-lambda-truly-server-less-rest-apis%2F	D:/Projects/Personal/vinayaroratech/vinayaroratech/vinayaroratech.com/wp-json/oembed/1.0/embede64f.json	(from https://vinayaroratech.com/dotnet/hosting-net-6-web-api-with-aws-lambda-truly-server-less-rest-apis/)
13:55:49	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2026%20Jan%202023%2008:25:50%20GMT	https://vinayaroratech.com/?p=906	D:/Projects/Personal/vinayaroratech/vinayaroratech/vinayaroratech.com/indexea3e.html	(from https://vinayaroratech.com/dotnet/hosting-net-6-web-api-with-aws-lambda-truly-server-less-rest-apis/)
13:55:49	2668/2668	---M-Z	200	added ('OK')	text/xml	date:Thu,%2026%20Jan%202023%2008:25:50%20GMT	https://vinayaroratech.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fvinayaroratech.com%2Fdotnet%2Fhosting-net-6-web-api-with-aws-lambda-truly-server-less-rest-apis%2F&format=xml	D:/Projects/Personal/vinayaroratech/vinayaroratech/vinayaroratech.com/wp-json/oembed/1.0/embed1187	(from https://vinayaroratech.com/dotnet/hosting-net-6-web-api-with-aws-lambda-truly-server-less-rest-apis/)
13:55:50	21330/21330	---MCZ	200	added ('OK')	image/png	etag:%2263021463-5352-gzip%22	https://codewithmukesh.com/wp-content/uploads/2022/08/devenv_T7JPowRlsL.png	D:/Projects/Personal/vinayaroratech/vinayaroratech/codewithmukesh.com/wp-content/uploads/2022/08/devenv_T7JPowRlsL.png	(from https://vinayaroratech.com/dotnet/hosting-net-6-web-api-with-aws-lambda-truly-server-less-rest-apis/)
13:55:50	23130/23130	---MCZ	200	added ('OK')	image/png	etag:%226302155e-5a5a-gzip%22	https://codewithmukesh.com/wp-content/uploads/2022/08/devenv_3w29uH8tY6.png	D:/Projects/Personal/vinayaroratech/vinayaroratech/codewithmukesh.com/wp-content/uploads/2022/08/devenv_3w29uH8tY6.png	(from https://vinayaroratech.com/dotnet/hosting-net-6-web-api-with-aws-lambda-truly-server-less-rest-apis/)
13:55:52	335690/335690	---MCZ	200	added ('OK')	image/png	etag:%22630220c7-51f4a-gzip%22	https://codewithmukesh.com/wp-content/uploads/2022/08/WindowsTerminal_sRzuppxuev-1024x632.png	D:/Projects/Personal/vinayaroratech/vinayaroratech/codewithmukesh.com/wp-content/uploads/2022/08/WindowsTerminal_sRzuppxuev-1024x632.png	(from https://vinayaroratech.com/dotnet/hosting-net-6-web-api-with-aws-lambda-truly-server-less-rest-apis/)
13:55:52	309742/309742	---MCZ	200	added ('OK')	image/png	etag:%226302235b-4b9ee-gzip%22	https://codewithmukesh.com/wp-content/uploads/2022/08/WindowsTerminal_orG6mRGfcS-1024x632.png	D:/Projects/Personal/vinayaroratech/vinayaroratech/codewithmukesh.com/wp-content/uploads/2022/08/WindowsTerminal_orG6mRGfcS-1024x632.png	(from https://vinayaroratech.com/dotnet/hosting-net-6-web-api-with-aws-lambda-truly-server-less-rest-apis/)
13:55:52	37237/37237	---MCZ	200	added ('OK')	image/png	etag:%226302239f-9175-gzip%22	https://codewithmukesh.com/wp-content/uploads/2022/08/chrome_esOJhV5RUr-1024x295.png	D:/Projects/Personal/vinayaroratech/vinayaroratech/codewithmukesh.com/wp-content/uploads/2022/08/chrome_esOJhV5RUr-1024x295.png	(from https://vinayaroratech.com/dotnet/hosting-net-6-web-api-with-aws-lambda-truly-server-less-rest-apis/)
13:55:53	40433/40433	---MCZ	200	added ('OK')	image/png	etag:%2263022447-9df1-gzip%22	https://codewithmukesh.com/wp-content/uploads/2022/08/image-5-1024x360.png	D:/Projects/Personal/vinayaroratech/vinayaroratech/codewithmukesh.com/wp-content/uploads/2022/08/image-5-1024x360.png	(from https://vinayaroratech.com/dotnet/hosting-net-6-web-api-with-aws-lambda-truly-server-less-rest-apis/)
13:55:53	51613/51613	---MCZ	200	added ('OK')	image/png	etag:%226302258c-c99d-gzip%22	https://codewithmukesh.com/wp-content/uploads/2022/08/chrome_8Q3TGhkaPh.png	D:/Projects/Personal/vinayaroratech/vinayaroratech/codewithmukesh.com/wp-content/uploads/2022/08/chrome_8Q3TGhkaPh.png	(from https://vinayaroratech.com/dotnet/hosting-net-6-web-api-with-aws-lambda-truly-server-less-rest-apis/)
13:55:54	45682/45682	---MCZ	200	added ('OK')	image/png	etag:%22630226d1-b272-gzip%22	https://codewithmukesh.com/wp-content/uploads/2022/08/chrome_oNIEENiupx-1024x328.png	D:/Projects/Personal/vinayaroratech/vinayaroratech/codewithmukesh.com/wp-content/uploads/2022/08/chrome_oNIEENiupx-1024x328.png	(from https://vinayaroratech.com/dotnet/hosting-net-6-web-api-with-aws-lambda-truly-server-less-rest-apis/)
13:55:54	128143/128143	---MCZ	200	added ('OK')	image/png	etag:%226302272a-1f48f-gzip%22	https://codewithmukesh.com/wp-content/uploads/2022/08/chrome_6efckF9G05-1024x212.png	D:/Projects/Personal/vinayaroratech/vinayaroratech/codewithmukesh.com/wp-content/uploads/2022/08/chrome_6efckF9G05-1024x212.png	(from https://vinayaroratech.com/dotnet/hosting-net-6-web-api-with-aws-lambda-truly-server-less-rest-apis/)
13:55:55	45502/45502	---MCZ	200	added ('OK')	image/png	etag:%22630228df-b1be-gzip%22	https://codewithmukesh.com/wp-content/uploads/2022/08/chrome_fJkBRV2ofR-1024x289.png	D:/Projects/Personal/vinayaroratech/vinayaroratech/codewithmukesh.com/wp-content/uploads/2022/08/chrome_fJkBRV2ofR-1024x289.png	(from https://vinayaroratech.com/dotnet/hosting-net-6-web-api-with-aws-lambda-truly-server-less-rest-apis/)
13:55:55	76203/76203	---MCZ	200	added ('OK')	image/png	etag:%226302292f-129ab-gzip%22	https://codewithmukesh.com/wp-content/uploads/2022/08/chrome_miWaXeUa5H-1024x537.png	D:/Projects/Personal/vinayaroratech/vinayaroratech/codewithmukesh.com/wp-content/uploads/2022/08/chrome_miWaXeUa5H-1024x537.png	(from https://vinayaroratech.com/dotnet/hosting-net-6-web-api-with-aws-lambda-truly-server-less-rest-apis/)
13:55:56	920/920	---M-Z	200	added ('OK')	application/rss+xml	etag:%221ba32f0e70e19f6ac730faa7b6a84c1e-gzip%22	https://vinayaroratech.com/github/ci-cd-using-github-actions-aws-ecr-and-ecs-fargate/feed/	D:/Projects/Personal/vinayaroratech/vinayaroratech/vinayaroratech.com/github/ci-cd-using-github-actions-aws-ecr-and-ecs-fargate/feed/index.html	(from https://vinayaroratech.com/github/ci-cd-using-github-actions-aws-ecr-and-ecs-fargate/)
13:55:57	2479/2479	---MC-	200	added ('OK')	application/json	date:Thu,%2026%20Jan%202023%2008:25:57%20GMT	https://vinayaroratech.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fvinayaroratech.com%2Fgithub%2Fci-cd-using-github-actions-aws-ecr-and-ecs-fargate%2F	D:/Projects/Personal/vinayaroratech/vinayaroratech/vinayaroratech.com/wp-json/oembed/1.0/embedca29.json	(from https://vinayaroratech.com/github/ci-cd-using-github-actions-aws-ecr-and-ecs-fargate/)
13:55:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2026%20Jan%202023%2008:25:58%20GMT	https://vinayaroratech.com/?p=875	D:/Projects/Personal/vinayaroratech/vinayaroratech/vinayaroratech.com/index527a.html	(from https://vinayaroratech.com/github/ci-cd-using-github-actions-aws-ecr-and-ecs-fargate/)
13:55:57	2566/2566	---M-Z	200	added ('OK')	text/xml	date:Thu,%2026%20Jan%202023%2008:25:58%20GMT	https://vinayaroratech.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fvinayaroratech.com%2Fgithub%2Fci-cd-using-github-actions-aws-ecr-and-ecs-fargate%2F&format=xml	D:/Projects/Personal/vinayaroratech/vinayaroratech/vinayaroratech.com/wp-json/oembed/1.0/embedd0d8	(from https://vinayaroratech.com/github/ci-cd-using-github-actions-aws-ecr-and-ecs-fargate/)
13:55:57	352803/352803	---MC-	200	added ('OK')	application/json	date:Thu,%2026%20Jan%202023%2008:25:57%20GMT	https://vinayaroratech.com/wp-json/wp/v2/posts/875	D:/Projects/Personal/vinayaroratech/vinayaroratech/vinayaroratech.com/wp-json/wp/v2/posts/875.json	(from https://vinayaroratech.com/github/ci-cd-using-github-actions-aws-ecr-and-ecs-fargate/)
13:55:58	608/608	---MC-	200	added ('OK')	application/json	date:Thu,%2026%20Jan%202023%2008:25:59%20GMT	https://vinayaroratech.com/wp-json/wp/v2/categories/58	D:/Projects/Personal/vinayaroratech/vinayaroratech/vinayaroratech.com/wp-json/wp/v2/categories/58.json	(from https://vinayaroratech.com/category/devops/)
13:55:58	605/605	---MC-	200	added ('OK')	application/json	date:Thu,%2026%20Jan%202023%2008:25:59%20GMT	https://vinayaroratech.com/wp-json/wp/v2/categories/6	D:/Projects/Personal/vinayaroratech/vinayaroratech/vinayaroratech.com/wp-json/wp/v2/categories/6.json	(from https://vinayaroratech.com/category/github/)
13:55:58	338284/338284	---MCZ	200	added ('OK')	application/rss+xml	etag:%22743fb9107fd327983aa0fe237bf272a3-gzip%22	https://vinayaroratech.com/category/devops/feed/	D:/Projects/Personal/vinayaroratech/vinayaroratech/vinayaroratech.com/category/devops/feed/index.html	(from https://vinayaroratech.com/category/devops/)
13:55:59	847/847	---M-Z	200	added ('OK')	application/rss+xml	etag:%22ab9c0d95a56ea8110d79d6da0eef9ce6-gzip%22	https://vinayaroratech.com/mdm/up-and-running-with-micromdm/feed/	D:/Projects/Personal/vinayaroratech/vinayaroratech/vinayaroratech.com/mdm/up-and-running-with-micromdm/feed/index.html	(from https://vinayaroratech.com/mdm/up-and-running-with-micromdm/)
